char,hex,count,id,snippet
昔,U+6614,5,ev_mon_cl53#0,鲁奈：这颗蛋，是昔日浪漫王室
梗,U+6897,5,menu_trump128#0,画着勇新作梗的
梗,U+6897,5,ev_gho_int_b34#1,让本4接了梗
梗,U+6897,5,ev_gho_int_c11,卡特莉·伊奈：那个梗能不能适可而止？
棍,U+68CD,5,ev_thu_st25,卡特莉·伊努：曲、曲棍球面具的男人。
棍,U+68CD,5,ev_thu_st26#0,曲棍球面具的男人：那个
棍,U+68CD,5,eg_pw_broc_at1,双节棍
槌,U+69CC,5,menu_dic_eg_le_kegg#2,王者小槌，是把那怪小力变成攻击力
槌,U+69CC,5,eg_le_kegg_at1,王者小槌
槌,U+69CC,5,eg_le_kegg_ms1,艾格曼王：王者小槌和普通小槌，理由可不一样
様,U+69D8,5,menu_dic_eg_ms_grap#0,比如说，老把上生様在嘴边的你的父亲，
様,U+69D8,5,menu_dic_eg_ms_mand#0,初年反，茄子人的様星！喜小合的失通道」！
様,U+69D8,5,menu_dic_eg_ms_mand#1,像被谁始着似的，被蜜蜂様着，
汗,U+6C57,5,eg_pw_kawa_ms1#1,出汗了。
汗,U+6C57,5,eg_pw_kawa_ms11#1,出汗了。
汗,U+6C57,5,eg_du_caml_d#1,一滴汗也没出！
汝,U+6C5D,5,ev_gho_bs12b,梅尔克里：与汝赌上性命的战斗哪。
汝,U+6C5D,5,eg_cl_ugku_vo21,动猿：给汝抓挠。
汝,U+6C5D,5,dg_common_seal#1,认可汝之力量
泪,U+6CEA,5,eg_cv_atom_d,阿特美：阿特美泪汪汪的！
泪,U+6CEA,5,eg_du_cofe_ms3#0,咖啡节拍：热编的泪溢出来！
泪,U+6CEA,5,eg_du_cofe_ms31#0,咖啡节拍：热编的泪溢出来！
津,U+6D25,5,eg_pw_bari_vo3#1,斗士的宿命吗，无限的河津挂。。
津,U+6D25,5,eg_pk_yayo_ms23,弥生：吃得津津有味。
津,U+6D25,5,eg_pk_yayo_ms24,弥生：吃得津津有味。
涨,U+6DA8,5,menu_dic_179#7,想涨一点！
涨,U+6DA8,5,eg_ms_eggb_ms21#1,身形涨红了！
涨,U+6DA8,5,eg_ms_eggb_ms22#1,身形涨红了！
溅,U+6E85,5,eg_pk_hydr_ms2#1,吻得状水花溅了上来。
溅,U+6E85,5,eg_pk_hydr_ms21#1,吻得状水花溅了上来。
溅,U+6E85,5,eg_pk_hydr_ms22#1,吻得状水花溅了上来。
溢,U+6EA2,5,menu_dic_eg_le_hyak#1,用满溢的那股力量，给人端上凉豆
溢,U+6EA2,5,eg_du_cofe_ms3#0,咖啡节拍：热编的泪溢出来！
溢,U+6EA2,5,eg_du_cofe_ms31#0,咖啡节拍：热编的泪溢出来！
溺,U+6EBA,5,f_ear_22#0,彭普蒂：沉溺于文明的文明体
溺,U+6EBA,5,eg_le_oden_ms3#1,溺在／合里了！
溺,U+6EBA,5,eg_le_oden_ms4#1,溺在／合里了！
滋,U+6ECB,5,eg_we_momo_w,莫莫里斯：莫莫里斯美滋滋地活着这次。
滋,U+6ECB,5,okunote_yoiko_tk#1,哧溜哧溜。啪滋啪滋。啪嚓啪嚓。啾噜。
滋,U+6ECB,5,ev_solo_egg6#0,卡特莉·伊奈：滋润干渴心灵
炫,U+70AB,5,menu_dic_113#4,也没什么好炫耀！
炫,U+70AB,5,menu_dic_268#3,擅长：能拿来炫耀的
炫,U+70AB,5,menu_dic_67#3,擅长：能拿来炫耀的
珍,U+73CD,5,menu_dic_eg_we_momo#2,这次和珍珠粉逃好星！
珍,U+73CD,5,okunote_cook_tk#0,请你吃我珍藏的土」自！
珍,U+73CD,5,dg_common_tekken08#1,把珍藏已久的拿出来！
疯,U+75AF,5,menu_dic_eg_cv_mkai#0,疯狂科学家威军一不商军，把
疯,U+75AF,5,menu_dic_eg_du_frkn#0,由疯狂科学家博士造出的、人造
疯,U+75AF,5,menu_dic_eg_pw_kawa#0,疯狂科学家博士开发的
盛,U+76DB,5,ev_gho_int_c35#1,种东西终究是鱼腥草开得很盛哦。
盛,U+76DB,5,eg_ms_eggb_ms2,格宝宝把世界的悲伤解开，盛大欢喜了！
盛,U+76DB,5,eg_ms_eggb_ms21#0,艾格宝宝被盛大的敌人吓到，
码,U+7801,5,menu_dic_333#7,一周单反数码相机！
码,U+7801,5,menumes_composite_select_egg#1,输入解开优先的密码！
码,U+7801,5,ev_ear_pre08#1,已不只是我们的戏码！
社,U+793E,5,menu_dic_322#7,拼布社团！
社,U+793E,5,menu_dic_39#6,兴趣特技：有空手道社团
社,U+793E,5,ev_plo_test#30,社长开口了！
窒,U+7A92,5,eg_ev_smok_at2,窒息烟
窒,U+7A92,5,eg_ev_smok_ms2#1,窒息了。
窒,U+7A92,5,eg_ev_smok_ms21#1,窒息了。
簧,U+7C27,5,menu_dic_eg_le_grcl#0,分、尖的分，最大的长是弹簧！
簧,U+7C27,5,eg_le_grcl_at3,弹簧
簧,U+7C27,5,eg_le_grcl_ms3#1,在弹簧弯的地方被干掉了。
织,U+7EC7,5,planet_08_help#2,彼此交织的星
织,U+7EC7,5,ev_tue_st66#0,马蒂斯：为了夺回被谜之组织贾多抢走的
织,U+7EC7,5,ev_tue_st67,彭普蒂：谜之组织？
罚,U+7F5A,5,ev_thu_cl44#2,那是对吾所造成的今日的惩罚，吾做好了觉悟！
罚,U+7F5A,5,eg_du_ramu_vo1,拉姆：再也不怖了哦。要罚哦。
罚,U+7F5A,5,eg_du_tmse_vo11#4,透明战队：黑黑惩罚。
罢,U+7F62,5,ev_gho_int_b19#1,上映预告罢了4！
罢,U+7F62,5,ev_august11,将军们打消了罢工的念头。
罢,U+7F62,5,ev_solo_caution14#7,将军罢工
育,U+80B2,5,menu_dic_113#0,参加动机：孩子的教育费
育,U+80B2,5,menu_dic_249#0,参加动机：体育悠闲。
育,U+80B2,5,ev_thu_cl29#2,美感教育都破产了呢！
胳,U+80F3,5,eg_pk_tmni_ms21#1,胳肢了一下。
胳,U+80F3,5,eg_pk_tmni_ms212#1,胳肢了一下。
胳,U+80F3,5,eg_pk_tmni_vo2,透明人：胳肢一下啦。
臣,U+81E3,5,ev_sun_st04#1,担任这颗阿尔玛之月惑星大臣的
臣,U+81E3,5,f_sun_08#1,大臣可看不惯那副含糊的样子。
臣,U+81E3,5,ev_mon_st07,大臣大人。
荐,U+8350,5,menu_dic_451#0,参加动机：被父亲强烈推荐
荐,U+8350,5,menu_dic_453#1,强烈推荐！
荐,U+8350,5,ev_sun_st35#4,推荐用○
蒿,U+84BF,5,d_dung_0552,龙蒿：拥有不可思议力量的盒子
蒿,U+84BF,5,d_dung_0553#0,龙蒿：啊啊，王者的盒子的话
蒿,U+84BF,5,d_dung_0554#0,龙蒿：那人好像要召唤什么可怕
螂,U+8782,5,trump_gokipurin_ms#0,吃了蟑螂布丁！
螂,U+8782,5,trump_gokipurin_ms_ng#0,把蟑螂布丁扔掉了！可是！
螂,U+8782,5,trump_gokipurin_ms_ng#1,扔掉的蟑螂布丁又回到宝物袋里了！
蟑,U+87D1,5,trump_gokipurin_ms#0,吃了蟑螂布丁！
蟑,U+87D1,5,trump_gokipurin_ms_ng#0,把蟑螂布丁扔掉了！可是！
蟑,U+87D1,5,trump_gokipurin_ms_ng#1,扔掉的蟑螂布丁又回到宝物袋里了！
诅,U+8BC5,5,okunote_usi_ms,做了心的诅咒，报应却回到了自己身上
诅,U+8BC5,5,ev_colosseum26#1,先生，把被诅咒的Death
诅,U+8BC5,5,ev_gen_no511_1#0,伊诺：这是诅咒留言
谋,U+8C0B,5,menu_dic_132#3,擅长：在备战里出谋划策
谋,U+8C0B,5,menu_dic_240#7,出谋划策！
谋,U+8C0B,5,menu_dic_291#0,参加动机：跟着会在备战出谋的
貌,U+8C8C,5,menu_dic_eg_du_frns#0,看这样可是团长的公主！容貌不怎么样，
貌,U+8C8C,5,menu_dic_eg_pk_amaz#0,把那悩的容貌变成以前的临繰、连着初的
貌,U+8C8C,5,f_mon_16#0,有足以让诸星王族争夺的美貌的
跃,U+8DC3,5,menu_dic_eg_cl_ball#2,就以蛋怪身份活跃着！
跃,U+8DC3,5,ev_sun_st28#0,特莉·伊奈：前作里我的活跃
跃,U+8DC3,5,eg_le_grcl_w,石像鬼：跳。踏。跃。。
跨,U+8DE8,5,eg_du_frkn_ms3,弗兰肯：跨着法兰克福明攻了。
跨,U+8DE8,5,general_150_w,跨界也请多多关照……
跨,U+8DE8,5,dg_common_CanWarp_fst#1,吾之敌能否跨越
辑,U+8F91,5,menu_dic_139#7,剪辑交给我！
辑,U+8F91,5,ev_solo_uematsu13a#0,植松伸夫：黑魔导士第二专辑也发末了
辑,U+8F91,5,eg_bo_fuyu_vo3_1#0,冬子：特辑的【联谊上钓到新恋】呀
逛,U+901B,5,menu_dic_eg_cl_lamp#2,说到兴趣，大概就是休息日逛市场！
逛,U+901B,5,menu_dic_eg_du_kero#1,好的卷发一乱，就会悲伤地逛魔场！
逛,U+901B,5,ev_ending128#1,逛逛。
逼,U+903C,5,menu_dic_187#0,参加动机：在节目里被逼着
逼,U+903C,5,menu_dic_eg_cv_alec#1,世界生命军中的英中，把人逼进恐慌！
逼,U+903C,5,menu_dic_eg_pk_hydr#1,先逼过来，相当的小恶魔！
邀,U+9080,5,menu_dic_322#1,邀请才进的！
邀,U+9080,5,menu_dic_401#1,邀请了！
邀,U+9080,5,menu_dic_eg_we_ttya#1,今从电视映那儿，拆段子的邀约复了！
酷,U+9177,5,ev_thu_cl34,塞巴斯蒂安：好残酷的话的说！
酷,U+9177,5,eg_pw_kimr_vo1#4,奇美拉王：我们这帮酷地奇美。
酷,U+9177,5,ev_solo_atashi52#1,变成「酷美人硬派女人」的部队
钦,U+94A6,5,menu_dic_eg_ms_fbby#0,和终的中人嘎钦以）识讨连着的满君！
钦,U+94A6,5,eg_ms_fbby_w#0,霜之宝宝：嘎钦——————。。。
钦,U+94A6,5,eg_ms_fbby_w#1,嘎钦分明是胜利的呐喊！
键,U+952E,5,f_sun_42_3#0,塞巴斯蒂安：再按转换键
键,U+952E,5,ev_solo_daruma2#1,按住○键前进
键,U+952E,5,ev_solo_jump2#1,派：用○键把握时机
锯,U+952F,5,menu_dic_eg_du_coin#2,把这种疑问放在心里，又在锯齿的地方嘎吱嘎吱！
锯,U+952F,5,eg_cl_nalt_at1,锯齿
锯,U+952F,5,eg_cv_mnal_at1,锯齿
额,U+989D,5,eg_ms_snyt_ms3#1,在额头上啾了一下！
额,U+989D,5,eg_ms_snyt_ms31#1,在额头上啾了一下！
额,U+989D,5,boss_ata8_que_0#1,现在的波奇利额
驶,U+9A76,5,ev_fri_pre02#2,卡特莉·德·奥马尔，驶入了无人船坞！
驶,U+9A76,5,eg_tg_omeg_d1,欧米茄：滑。驾驶舱的鸣门化开了！
驶,U+9A76,5,eg_tg_omeg_d2,欧米茄：糊。驾驶舱的鸣门化开了！
骂,U+9A82,5,menu_dic_370#7,会被骂吧！
骂,U+9A82,5,eg_pw_kimr_w#0,奇美拉王：要骂爆了我们你们！
骂,U+9A82,5,eg_cv_bari_at3,骂
魅,U+9B45,5,menu_dic_472#7,很有魅力吧？
魅,U+9B45,5,menu_dic_61#1,很有魅力！
魅,U+9B45,5,menu_dic_eg_pw_mggm#2,开分掘藏的魅力反不低，魔坏很硬！
